0, run: 824, walk: 819, stand: null
4447, run: -1, walk: 6088, stand: null
4448, run: -1, walk: 6088, stand: null
4449, run: -1, walk: 362, stand: null
4450, run: -1, walk: 362, stand: null
4451, run: -1, walk: 32767, stand: null
4452, run: -1, walk: 32767, stand: null
4453, run: -1, walk: 106, stand: null
4454, run: -1, walk: 106, stand: null
4455, run: -1, walk: 13847, stand: null
4456, run: -1, walk: 32767, stand: [661, 691]
4457, run: -1, walk: 32767, stand: [661, 691]
4458, run: -1, walk: 32767, stand: [692, 727]
4459, run: -1, walk: 32767, stand: [692, 727]
4461, run: 824, walk: 819, stand: null
4462, run: 7734, walk: 7749, stand: null
4463, run: -1, walk: 7054, stand: null
4464, run: 824, walk: 819, stand: null
4465, run: 824, walk: 819, stand: null
4466, run: 824, walk: 819, stand: null
4467, run: 7734, walk: 7749, stand: null
4468, run: 7734, walk: 7749, stand: null
4469, run: 7734, walk: 7749, stand: null
4470, run: -1, walk: 93, stand: null
4471, run: -1, walk: 11463, stand: null
4472, run: -1, walk: 10625, stand: null
4475, run: 824, walk: 819, stand: null
4476, run: -1, walk: 5557, stand: null
4477, run: -1, walk: 5557, stand: null
4478, run: 824, walk: 819, stand: null
4479, run: -1, walk: 6180, stand: null
4480, run: -1, walk: 6187, stand: null
4481, run: -1, walk: 6180, stand: null
4482, run: -1, walk: 6201, stand: null
4483, run: -1, walk: 6180, stand: null
4484, run: -1, walk: 6187, stand: null
4485, run: -1, walk: 6187, stand: null
4486, run: -1, walk: 6180, stand: null
4487, run: -1, walk: 6187, stand: null
4488, run: -1, walk: 6180, stand: null
4489, run: -1, walk: 6201, stand: null
4490, run: -1, walk: 6180, stand: null
4491, run: -1, walk: 6187, stand: null
4492, run: -1, walk: 6187, stand: null
4493, run: -1, walk: 6202, stand: null
4494, run: -1, walk: 6202, stand: null
4495, run: -1, walk: 6180, stand: null
4496, run: -1, walk: 6180, stand: null
4497, run: -1, walk: 6180, stand: null
4498, run: -1, walk: 6180, stand: null
4499, run: -1, walk: 6180, stand: null
4500, run: -1, walk: 1945, stand: null
4501, run: -1, walk: 1205, stand: null
4502, run: -1, walk: 1205, stand: null
4503, run: -1, walk: 1205, stand: null
4504, run: -1, walk: 1205, stand: null
4505, run: -1, walk: 1205, stand: null
4506, run: -1, walk: 1205, stand: null
4507, run: -1, walk: 1205, stand: null
4508, run: 824, walk: 819, stand: null
4509, run: -1, walk: 1205, stand: null
4510, run: -1, walk: 1205, stand: null
4511, run: -1, walk: 4426, stand: null
4512, run: -1, walk: 4390, stand: null
4513, run: -1, walk: 4426, stand: null
4515, run: -1, walk: 4426, stand: null
4516, run: -1, walk: 4426, stand: null
4517, run: -1, walk: 4426, stand: null
4518, run: -1, walk: 4426, stand: null
4519, run: -1, walk: 4424, stand: null
4520, run: 824, walk: 819, stand: null
4521, run: -1, walk: 4372, stand: null
4522, run: -1, walk: 4372, stand: null
4523, run: -1, walk: 4372, stand: null
4524, run: -1, walk: 4374, stand: null
4525, run: -1, walk: 4374, stand: null
4526, run: -1, walk: 4426, stand: null
4527, run: -1, walk: 4383, stand: null
4528, run: -1, walk: 4383, stand: null
4529, run: -1, walk: 4383, stand: null
4530, run: -1, walk: 4383, stand: null
4531, run: -1, walk: 4383, stand: null
4532, run: -1, walk: 4383, stand: null
4533, run: -1, walk: 4383, stand: null
4534, run: 824, walk: 819, stand: null
4536, run: -1, walk: 6180, stand: null
4537, run: -1, walk: 7191, stand: null
4538, run: -1, walk: 7160, stand: null
4539, run: -1, walk: 7160, stand: null
4540, run: -1, walk: 11255, stand: null
4541, run: -1, walk: 7191, stand: null
4542, run: -1, walk: 7191, stand: null
4543, run: -1, walk: 7191, stand: null
4544, run: -1, walk: 7191, stand: null
4545, run: -1, walk: 7191, stand: null
4546, run: -1, walk: 7191, stand: null
4547, run: -1, walk: 7191, stand: null
4548, run: -1, walk: 7191, stand: null
4549, run: -1, walk: 7191, stand: null
4550, run: -1, walk: 7191, stand: null
4551, run: -1, walk: 7191, stand: null
4552, run: -1, walk: 7191, stand: null
4553, run: -1, walk: 7191, stand: null
4554, run: -1, walk: 7191, stand: null
4555, run: -1, walk: 7191, stand: null
4556, run: -1, walk: 7191, stand: null
4557, run: -1, walk: 7191, stand: null
4558, run: 21337, walk: 21346, stand: null
4559, run: 21337, walk: 21346, stand: null
4560, run: 15263, walk: 189, stand: [195, 16369]
4561, run: 15263, walk: 189, stand: [195, 16369]
4562, run: 15263, walk: 189, stand: [195, 16369]
4563, run: 21337, walk: 21346, stand: null
4564, run: 824, walk: 819, stand: null
4565, run: 824, walk: 819, stand: null
4566, run: 824, walk: 819, stand: null
4567, run: 824, walk: 819, stand: null
4568, run: 824, walk: 819, stand: null
4569, run: -1, walk: 32767, stand: null
4570, run: -1, walk: 1826, stand: null
4571, run: -1, walk: 1824, stand: null
4573, run: 15263, walk: 189, stand: [195, 16369]
4574, run: 15263, walk: 189, stand: [195, 16369]
4575, run: 15263, walk: 189, stand: [195, 16369]
4576, run: 15263, walk: 189, stand: [195, 16369]
4577, run: 15263, walk: 189, stand: [195, 16369]
4578, run: 15263, walk: 189, stand: [195, 16369]
4579, run: 824, walk: 819, stand: null
4580, run: 15263, walk: 189, stand: [195, 16369]
4581, run: 15263, walk: 189, stand: [195, 16369]
4582, run: 15263, walk: 189, stand: [195, 16369]
4583, run: 15263, walk: 189, stand: [195, 16369]
4584, run: -1, walk: 189, stand: null
4585, run: 15263, walk: 189, stand: [195, 16369]
4586, run: 15263, walk: 189, stand: [195, 16369]
4587, run: -1, walk: 32767, stand: null
4588, run: -1, walk: 32767, stand: null
4589, run: 824, walk: 819, stand: null
4590, run: 824, walk: 819, stand: null
4591, run: 15263, walk: 189, stand: [195, 16369]
4592, run: 15263, walk: 189, stand: [195, 16369]
4593, run: 824, walk: 819, stand: null
4594, run: 15263, walk: 189, stand: [195, 16369]
4595, run: 15263, walk: 189, stand: [195, 16369]
4596, run: 15263, walk: 189, stand: [195, 16369]
4597, run: 15263, walk: 189, stand: [195, 16369]
4598, run: 15263, walk: 189, stand: [195, 16369]
4599, run: 15263, walk: 189, stand: [195, 16369]
4600, run: 15263, walk: 189, stand: [195, 16369]
4601, run: 15263, walk: 189, stand: [195, 16369]
4602, run: -1, walk: 16358, stand: [16367, 16368]
4603, run: -1, walk: 32767, stand: null
4604, run: -1, walk: 32767, stand: null
4605, run: -1, walk: 32767, stand: null
4606, run: -1, walk: 32767, stand: null
4607, run: -1, walk: 32767, stand: null
4608, run: 824, walk: 819, stand: null
4609, run: -1, walk: 15270, stand: null
4610, run: 15263, walk: 189, stand: [195, 16369]
4611, run: -1, walk: 246, stand: null
4612, run: -1, walk: 3158, stand: null
4613, run: -1, walk: 4473, stand: null
4614, run: -1, walk: 4473, stand: null
4615, run: -1, walk: 4473, stand: null
4616, run: -1, walk: 4473, stand: null
4617, run: -1, walk: 4473, stand: null
4618, run: -1, walk: 4473, stand: null
4619, run: -1, walk: 4473, stand: null
4620, run: -1, walk: 4473, stand: null
4621, run: -1, walk: 4473, stand: null
4622, run: -1, walk: 4473, stand: null
4623, run: -1, walk: 4473, stand: null
4624, run: -1, walk: 4473, stand: null
4625, run: -1, walk: 4473, stand: null
4626, run: -1, walk: 4473, stand: null
4627, run: -1, walk: 4473, stand: null
4628, run: -1, walk: 4473, stand: null
4629, run: -1, walk: 4473, stand: null
4630, run: -1, walk: 4473, stand: null
4633, run: -1, walk: 6141, stand: null
4634, run: -1, walk: 6141, stand: null
4635, run: -1, walk: 6141, stand: null
4636, run: -1, walk: 6141, stand: null
4637, run: -1, walk: 6141, stand: null
4638, run: 15263, walk: 189, stand: [195, 16369]
4639, run: 15263, walk: 189, stand: [195, 16369]
4640, run: 15263, walk: 189, stand: [195, 16369]
4641, run: 15263, walk: 189, stand: [195, 16369]
4642, run: 15263, walk: 189, stand: [195, 16369]
4643, run: -1, walk: 3953, stand: null
4644, run: 15263, walk: 189, stand: [195, 16369]
4645, run: 15263, walk: 189, stand: [195, 16369]
4646, run: 15263, walk: 189, stand: [195, 16369]
4647, run: 15263, walk: 189, stand: [195, 16369]
4648, run: -1, walk: 32767, stand: null
4649, run: -1, walk: 24204, stand: null
4650, run: -1, walk: 23789, stand: null
4651, run: -1, walk: 23789, stand: null
4652, run: -1, walk: 23791, stand: null
4653, run: -1, walk: 23791, stand: null
4654, run: -1, walk: 23787, stand: null
4655, run: -1, walk: 23787, stand: null
4656, run: -1, walk: 23787, stand: null
4657, run: -1, walk: 1065, stand: null
4658, run: -1, walk: 6819, stand: null
4659, run: 6817, walk: 6817, stand: null
4660, run: 6817, walk: 6817, stand: null
4661, run: -1, walk: 812, stand: null
4663, run: 23287, walk: 23263, stand: null
4664, run: 19637, walk: 19640, stand: [2393, 19636]
4665, run: -1, walk: 14268, stand: null
4666, run: -1, walk: 14268, stand: null
4667, run: -1, walk: 14268, stand: null
4668, run: -1, walk: 14268, stand: null
4669, run: -1, walk: 12246, stand: null
4670, run: -1, walk: 12246, stand: null
4671, run: -1, walk: 12246, stand: null
4672, run: -1, walk: 12246, stand: null
4673, run: -1, walk: 12246, stand: null
4674, run: -1, walk: 12246, stand: null
4675, run: -1, walk: 12246, stand: null
4676, run: -1, walk: 12246, stand: null
4677, run: -1, walk: 12246, stand: null
4678, run: -1, walk: 12246, stand: null
4679, run: -1, walk: 12246, stand: null
4680, run: -1, walk: 12246, stand: null
4681, run: -1, walk: 12246, stand: null
4682, run: -1, walk: 12246, stand: null
4683, run: -1, walk: 12246, stand: null
4684, run: -1, walk: 12246, stand: null
4685, run: -1, walk: 4669, stand: null
4686, run: -1, walk: 4669, stand: null
4687, run: -1, walk: 4669, stand: null
4688, run: -1, walk: 4655, stand: null
4689, run: -1, walk: 4649, stand: null
4690, run: -1, walk: 4649, stand: null
4691, run: -1, walk: 4649, stand: null
4692, run: -1, walk: 4649, stand: null
4693, run: -1, walk: 4649, stand: null
4694, run: -1, walk: 19620, stand: null
4695, run: -1, walk: 19620, stand: null
4696, run: -1, walk: 19620, stand: null
4697, run: -1, walk: 19620, stand: null
4698, run: -1, walk: 17467, stand: null
4699, run: -1, walk: 17467, stand: null
4700, run: -1, walk: 17467, stand: null
4701, run: -1, walk: 17467, stand: null
4702, run: -1, walk: 17457, stand: null
4703, run: -1, walk: 17457, stand: null
4704, run: -1, walk: 17457, stand: null
4705, run: -1, walk: 17457, stand: null
4706, run: -1, walk: 4654, stand: null
4707, run: -1, walk: 9676, stand: null
4708, run: 824, walk: 819, stand: null
4709, run: 824, walk: 819, stand: null
4710, run: 824, walk: 819, stand: null
4711, run: 824, walk: 819, stand: null
4712, run: 824, walk: 819, stand: null
4713, run: 824, walk: 819, stand: null
4714, run: 824, walk: 819, stand: null
4715, run: 824, walk: 819, stand: null
4716, run: -1, walk: 23791, stand: null
4717, run: 824, walk: 819, stand: null
4718, run: 824, walk: 819, stand: null
4719, run: 824, walk: 819, stand: null
4720, run: 824, walk: 819, stand: null
4721, run: 824, walk: 819, stand: null
4722, run: 824, walk: 819, stand: null
4723, run: 824, walk: 819, stand: null
4724, run: 824, walk: 819, stand: null
4725, run: 824, walk: 819, stand: null
4726, run: 824, walk: 819, stand: null
4727, run: 824, walk: 819, stand: null
4728, run: 824, walk: 819, stand: null
4729, run: -1, walk: 32767, stand: null
4730, run: -1, walk: 32767, stand: null
4731, run: -1, walk: 812, stand: null
4733, run: 13673, walk: 13673, stand: null
4734, run: 824, walk: 819, stand: null
4735, run: 824, walk: 819, stand: null
4736, run: 824, walk: 819, stand: null
4737, run: 824, walk: 819, stand: null
4738, run: 824, walk: 819, stand: null
4739, run: 824, walk: 819, stand: null
4740, run: 824, walk: 819, stand: null
4741, run: 824, walk: 819, stand: null
4742, run: 824, walk: 819, stand: null
4743, run: 824, walk: 819, stand: null
4744, run: -1, walk: 32767, stand: null
4745, run: -1, walk: 32767, stand: null
4746, run: -1, walk: 7160, stand: null
4747, run: -1, walk: 7160, stand: null
4748, run: -1, walk: 7160, stand: null
4749, run: -1, walk: 7160, stand: null
4750, run: -1, walk: 7160, stand: null
4751, run: -1, walk: 7160, stand: null
4752, run: -1, walk: 7160, stand: null
4753, run: -1, walk: 7160, stand: null
4754, run: -1, walk: 7160, stand: null
4755, run: -1, walk: 7160, stand: null
4756, run: 18021, walk: 18020, stand: null
4757, run: 18021, walk: 18020, stand: null
4758, run: 18021, walk: 18020, stand: null
4759, run: 18021, walk: 18020, stand: null
4760, run: 18021, walk: 18020, stand: null
4761, run: 18021, walk: 18020, stand: null
4762, run: -1, walk: 6541, stand: null
4763, run: -1, walk: 6541, stand: null
4764, run: -1, walk: 6544, stand: null
4765, run: -1, walk: 4754, stand: null
4766, run: -1, walk: 4773, stand: null
4767, run: -1, walk: 4773, stand: null
4768, run: -1, walk: 9157, stand: null
4769, run: -1, walk: 9157, stand: null
4770, run: -1, walk: 4756, stand: null
4771, run: 824, walk: 819, stand: null
4772, run: -1, walk: 5968, stand: null
4773, run: -1, walk: 5968, stand: null
4774, run: -1, walk: 6780, stand: null
4775, run: -1, walk: 6780, stand: null
4776, run: -1, walk: 5968, stand: null
4777, run: -1, walk: 5968, stand: null
4778, run: -1, walk: 32767, stand: null
4779, run: -1, walk: 32767, stand: null
4780, run: -1, walk: 32767, stand: null
4781, run: -1, walk: 32767, stand: null
4782, run: -1, walk: 4699, stand: null
4783, run: 824, walk: 819, stand: null
4784, run: 824, walk: 819, stand: null
4785, run: 824, walk: 819, stand: null
4786, run: 824, walk: 819, stand: null
4787, run: 824, walk: 819, stand: null
4788, run: 824, walk: 819, stand: null
4789, run: -1, walk: 6226, stand: null
4790, run: -1, walk: 6226, stand: null
4791, run: 824, walk: 819, stand: null
4792, run: 7734, walk: 7749, stand: null
4793, run: 7734, walk: 7749, stand: null
4794, run: -1, walk: 7054, stand: null
4795, run: -1, walk: 7054, stand: null
4796, run: 13681, walk: 13680, stand: null
4797, run: 824, walk: 819, stand: null
4798, run: 7734, walk: 7749, stand: null
4799, run: -1, walk: 7054, stand: null
4800, run: -1, walk: 7054, stand: null
4801, run: 824, walk: 819, stand: null
4802, run: 7734, walk: 7749, stand: null
4803, run: -1, walk: 7054, stand: null
4804, run: -1, walk: 7054, stand: null
4805, run: 7734, walk: 7749, stand: null
4806, run: 7734, walk: 7749, stand: null
4807, run: 7734, walk: 7749, stand: null
4808, run: 7734, walk: 7749, stand: null
4809, run: 7734, walk: 7749, stand: null
4810, run: 7734, walk: 7749, stand: null
4811, run: 7734, walk: 7749, stand: null
4812, run: 7734, walk: 7749, stand: null
4813, run: -1, walk: 7054, stand: null
4814, run: -1, walk: 7054, stand: null
4815, run: -1, walk: 7054, stand: null
4816, run: -1, walk: 7054, stand: null
4817, run: 7734, walk: 7749, stand: null
4818, run: 7734, walk: 7749, stand: null
4819, run: 7734, walk: 7749, stand: null
4820, run: 7734, walk: 7749, stand: null
4821, run: 7734, walk: 7749, stand: null
4822, run: 7734, walk: 7749, stand: null
4823, run: 7734, walk: 7749, stand: null
4824, run: 7734, walk: 7749, stand: null
4825, run: -1, walk: 7054, stand: null
4826, run: -1, walk: 7054, stand: null
4827, run: -1, walk: 7054, stand: null
4828, run: -1, walk: 7054, stand: null
4829, run: -1, walk: 7054, stand: null
4830, run: -1, walk: 7054, stand: null
4831, run: -1, walk: 7054, stand: null
4832, run: -1, walk: 7054, stand: null
4833, run: -1, walk: 7054, stand: null
4834, run: -1, walk: 7054, stand: null
4835, run: -1, walk: 7054, stand: null
4836, run: -1, walk: 7054, stand: null
4837, run: 7734, walk: 7749, stand: null
4838, run: 7734, walk: 7749, stand: null
4839, run: 7734, walk: 7749, stand: null
4840, run: 7734, walk: 7749, stand: null
4841, run: 7734, walk: 7749, stand: null
4842, run: 7734, walk: 7749, stand: null
4843, run: 7734, walk: 7749, stand: null
4844, run: 7734, walk: 7749, stand: null
4845, run: 7734, walk: 7749, stand: null
4846, run: 824, walk: 819, stand: null
4847, run: 7734, walk: 7749, stand: null
4848, run: 7734, walk: 7749, stand: null
4849, run: 7734, walk: 7749, stand: null
4850, run: -1, walk: 7054, stand: null
4851, run: -1, walk: 7054, stand: null
4852, run: -1, walk: 7054, stand: null
4854, run: 824, walk: 819, stand: null
4855, run: 824, walk: 819, stand: null
4856, run: 824, walk: 819, stand: null
4857, run: 824, walk: 819, stand: null
4858, run: 824, walk: 819, stand: null
4859, run: 824, walk: 819, stand: null
4860, run: 824, walk: 819, stand: null
4861, run: 824, walk: 819, stand: null
4862, run: 7734, walk: 7749, stand: null
4863, run: -1, walk: 4789, stand: null
4864, run: -1, walk: 7160, stand: null
4865, run: -1, walk: 7160, stand: null
4866, run: -1, walk: 1205, stand: null
4867, run: -1, walk: 4787, stand: null
4868, run: 13667, walk: 13666, stand: null
4869, run: 824, walk: 819, stand: null
4870, run: 13673, walk: 13673, stand: null
4871, run: 824, walk: 819, stand: null
4872, run: -1, walk: 32767, stand: null
4873, run: -1, walk: 32767, stand: null
4874, run: 824, walk: 819, stand: null
4875, run: 824, walk: 819, stand: null
4876, run: 824, walk: 819, stand: null
4877, run: 824, walk: 819, stand: null
4878, run: 824, walk: 819, stand: null
4879, run: -1, walk: 4779, stand: null
4880, run: -1, walk: 4779, stand: null
4881, run: -1, walk: 4779, stand: null
4882, run: -1, walk: 4779, stand: null
4883, run: 824, walk: 819, stand: null
4884, run: -1, walk: 4779, stand: null
4885, run: 824, walk: 819, stand: null
4886, run: -1, walk: 4779, stand: null
4887, run: 824, walk: 819, stand: null
4888, run: -1, walk: 4779, stand: null
4889, run: -1, walk: 4820, stand: null
4890, run: -1, walk: 4821, stand: null
4891, run: -1, walk: 6264, stand: null
4892, run: -1, walk: 6264, stand: null
4893, run: -1, walk: 6264, stand: null
4894, run: -1, walk: 933, stand: null
4895, run: 824, walk: 819, stand: null
4896, run: -1, walk: 4824, stand: null
4897, run: 16463, walk: 16465, stand: null
4898, run: -1, walk: 167, stand: null
4899, run: -1, walk: 819, stand: null
4900, run: -1, walk: 819, stand: null
4901, run: -1, walk: 32767, stand: null
4902, run: -1, walk: 9678, stand: null
4903, run: -1, walk: 819, stand: null
4904, run: -1, walk: 819, stand: null
4905, run: -1, walk: 819, stand: null
4906, run: -1, walk: 819, stand: null
4907, run: -1, walk: 9870, stand: null
4908, run: -1, walk: 9645, stand: null
4909, run: -1, walk: 32767, stand: null
4910, run: -1, walk: 4867, stand: null
4911, run: -1, walk: 4864, stand: null
4919, run: -1, walk: 1146, stand: null
4920, run: 3369, walk: 14862, stand: [14857, 14858]
4921, run: 3369, walk: 14862, stand: [14857, 14858]
4922, run: 3369, walk: 14862, stand: [14857, 14858]
4923, run: 3369, walk: 14862, stand: [14857, 14858]
4924, run: 3369, walk: 14862, stand: [14857, 14858]
4926, run: 3369, walk: 14862, stand: [14857, 14858]
4927, run: 3369, walk: 14862, stand: [14857, 14858]
4928, run: 3369, walk: 14862, stand: [14857, 14858]
4929, run: 3369, walk: 14862, stand: [14857, 14858]
4930, run: -1, walk: 5340, stand: null
4931, run: -1, walk: 5340, stand: null
4932, run: -1, walk: 5340, stand: null
4933, run: -1, walk: 5340, stand: null
4934, run: -1, walk: 5340, stand: null
4935, run: -1, walk: 5340, stand: null
4936, run: -1, walk: 4931, stand: null
4937, run: -1, walk: 4931, stand: null
4938, run: -1, walk: 5566, stand: null
4939, run: -1, walk: 5566, stand: null
4940, run: -1, walk: 4931, stand: null
4941, run: 3369, walk: 14862, stand: [14857, 14858]
4942, run: 3369, walk: 14862, stand: [14857, 14858]
4943, run: 3369, walk: 14862, stand: [14857, 14858]
4944, run: 3369, walk: 14862, stand: [14857, 14858]
4945, run: 3369, walk: 14862, stand: [14857, 14858]
4946, run: -1, walk: 23791, stand: null
4947, run: -1, walk: 15229, stand: null
4948, run: -1, walk: 15229, stand: null
4949, run: -1, walk: 15229, stand: null
4950, run: -1, walk: 10812, stand: null
4951, run: -1, walk: 15229, stand: null
4952, run: -1, walk: 15229, stand: null
4953, run: -1, walk: 15229, stand: null
4954, run: -1, walk: 15229, stand: null
4955, run: -1, walk: 15229, stand: null
4956, run: -1, walk: 15229, stand: null
4957, run: -1, walk: 15229, stand: null
4958, run: -1, walk: 15229, stand: null
4959, run: -1, walk: 15229, stand: null
4960, run: -1, walk: 32767, stand: null
4961, run: 824, walk: 819, stand: null
4962, run: 824, walk: 819, stand: null
4963, run: -1, walk: 819, stand: null
4964, run: -1, walk: 819, stand: null
4965, run: -1, walk: 11695, stand: null
4966, run: -1, walk: 0, stand: null
4967, run: -1, walk: 0, stand: null
4968, run: -1, walk: 15231, stand: null
4969, run: -1, walk: 15231, stand: null
4971, run: -1, walk: 5030, stand: null
4972, run: -1, walk: 5022, stand: null
4975, run: 824, walk: 819, stand: null
4976, run: 824, walk: 819, stand: null
4977, run: 824, walk: 819, stand: null
4978, run: 824, walk: 819, stand: null
4979, run: -1, walk: 32767, stand: null
4982, run: 16463, walk: 16465, stand: null
4983, run: 13673, walk: 13673, stand: null
4984, run: 824, walk: 819, stand: null
4985, run: 824, walk: 819, stand: null
4986, run: -1, walk: 819, stand: null
4987, run: 824, walk: 819, stand: null
4988, run: 824, walk: 819, stand: null
4989, run: 824, walk: 819, stand: null
4990, run: 824, walk: 819, stand: null
4991, run: 824, walk: 819, stand: null
4992, run: 824, walk: 819, stand: null
4993, run: 824, walk: 819, stand: null
4994, run: 824, walk: 819, stand: null
4995, run: 824, walk: 819, stand: null
4996, run: 824, walk: 819, stand: null
4997, run: 824, walk: 819, stand: null
4998, run: 824, walk: 819, stand: null
4999, run: 824, walk: 819, stand: null
5000, run: 824, walk: 819, stand: null
5001, run: 824, walk: 819, stand: null
5002, run: 824, walk: 819, stand: null
5003, run: -1, walk: 5069, stand: null
5004, run: -1, walk: 5069, stand: null
5005, run: -1, walk: 5069, stand: null
5006, run: -1, walk: 5069, stand: null
5007, run: -1, walk: 5069, stand: null
5008, run: -1, walk: 5069, stand: null
5009, run: -1, walk: 5069, stand: null
5010, run: -1, walk: 5069, stand: null
5011, run: -1, walk: 5069, stand: null
5012, run: -1, walk: 5069, stand: null
5013, run: -1, walk: 5069, stand: null
5014, run: -1, walk: 5069, stand: null
5015, run: -1, walk: 5069, stand: null
5016, run: -1, walk: 5069, stand: null
5017, run: -1, walk: 5069, stand: null
5018, run: -1, walk: 5069, stand: null
5019, run: -1, walk: 5069, stand: null
5020, run: -1, walk: 7160, stand: null
5021, run: -1, walk: 7160, stand: null
5022, run: -1, walk: 7160, stand: null
5023, run: -1, walk: 7160, stand: null
5024, run: -1, walk: 7160, stand: null
5025, run: -1, walk: 7160, stand: null
5026, run: -1, walk: 32767, stand: null
5027, run: -1, walk: 32767, stand: [12766, 12767, 12768]
5028, run: -1, walk: 32767, stand: null
5029, run: 824, walk: 819, stand: null
5030, run: 824, walk: 819, stand: null
5031, run: -1, walk: 2064, stand: null
5032, run: 16414, walk: 2562, stand: null
5033, run: 824, walk: 819, stand: null
5034, run: 16414, walk: 2562, stand: null
5035, run: 824, walk: 819, stand: null
5036, run: 824, walk: 819, stand: null
5037, run: 824, walk: 819, stand: null
5038, run: 824, walk: 819, stand: null
5039, run: -1, walk: 2064, stand: null
5040, run: -1, walk: 24332, stand: null
5041, run: -1, walk: 24377, stand: null
5042, run: -1, walk: 24328, stand: null
5043, run: 24371, walk: 24365, stand: null
5044, run: -1, walk: 24332, stand: null
5045, run: -1, walk: 24332, stand: null
5046, run: 824, walk: 819, stand: null
5047, run: -1, walk: 32767, stand: null
5048, run: 824, walk: 819, stand: null
5049, run: 824, walk: 819, stand: null
5050, run: 824, walk: 819, stand: null
5051, run: -1, walk: 772, stand: null
5052, run: 824, walk: 819, stand: null
5053, run: 824, walk: 819, stand: null
5054, run: 824, walk: 819, stand: null
5055, run: 824, walk: 819, stand: null
5056, run: 15263, walk: 189, stand: [195, 16369]
5057, run: 824, walk: 819, stand: null
5058, run: -1, walk: 5150, stand: null
5059, run: -1, walk: 5151, stand: null
5060, run: -1, walk: 5152, stand: null
5061, run: -1, walk: 5153, stand: null
5062, run: 824, walk: 819, stand: null
5063, run: 824, walk: 819, stand: null
5064, run: 15263, walk: 189, stand: [195, 16369]
5065, run: 824, walk: 819, stand: null
5066, run: 824, walk: 819, stand: null
5067, run: -1, walk: 10, stand: null
5068, run: -1, walk: 10, stand: null
5069, run: -1, walk: 10, stand: null
5072, run: -1, walk: 6773, stand: null
5073, run: -1, walk: 6773, stand: null
5074, run: -1, walk: 6773, stand: null
5075, run: -1, walk: 6773, stand: null
5076, run: -1, walk: 6773, stand: null
5079, run: -1, walk: 5181, stand: null
5080, run: -1, walk: 5181, stand: null
5081, run: -1, walk: 5187, stand: null
5082, run: -1, walk: 362, stand: null
5083, run: -1, walk: 362, stand: null
5084, run: -1, walk: 362, stand: null
5085, run: -1, walk: 362, stand: null
5086, run: -1, walk: 5272, stand: null
5087, run: -1, walk: 5272, stand: null
5088, run: -1, walk: 5272, stand: null
5089, run: -1, walk: 5272, stand: null
5092, run: 18816, walk: 18817, stand: null
5093, run: 18021, walk: 18020, stand: null
5094, run: -1, walk: 5284, stand: null
5095, run: -1, walk: 5284, stand: null
5096, run: -1, walk: 5284, stand: null
5097, run: 824, walk: 819, stand: null
5098, run: -1, walk: 5272, stand: null
5099, run: -1, walk: 5272, stand: null
5100, run: -1, walk: 5272, stand: null
5103, run: -1, walk: 5226, stand: null
5104, run: -1, walk: 5226, stand: null
5105, run: -1, walk: 5226, stand: null
5109, run: -1, walk: 23791, stand: null
5110, run: -1, walk: 23791, stand: null
5111, run: -1, walk: 23791, stand: null
5112, run: -1, walk: 23791, stand: null
5113, run: -1, walk: 23791, stand: null
5114, run: -1, walk: 5262, stand: null
5115, run: -1, walk: 5262, stand: null
5116, run: -1, walk: 5262, stand: null
5117, run: -1, walk: 5262, stand: null
5120, run: -1, walk: 1773, stand: null
5121, run: -1, walk: 1773, stand: null
5122, run: -1, walk: 1773, stand: null
5123, run: -1, walk: 1773, stand: null
5124, run: 824, walk: 819, stand: null
5125, run: 824, walk: 819, stand: null
5126, run: -1, walk: 844, stand: null
5127, run: 824, walk: 819, stand: null
5128, run: 824, walk: 819, stand: null
5129, run: 824, walk: 819, stand: null
5130, run: -1, walk: 5279, stand: null
5131, run: -1, walk: 5279, stand: null
5132, run: -1, walk: 5279, stand: null
5133, run: -1, walk: 5279, stand: null
5134, run: -1, walk: 5279, stand: null
5135, run: -1, walk: 5279, stand: null
5136, run: -1, walk: 5279, stand: null
5137, run: -1, walk: 5301, stand: null
5138, run: 824, walk: 819, stand: null
5139, run: -1, walk: 5187, stand: null
5140, run: -1, walk: 5309, stand: null
5141, run: 824, walk: 819, stand: null
5142, run: 824, walk: 819, stand: null
5143, run: 824, walk: 819, stand: null
5144, run: 824, walk: 819, stand: null
5145, run: 824, walk: 819, stand: null
5146, run: -1, walk: 5340, stand: null
5147, run: -1, walk: 5340, stand: null
5148, run: -1, walk: 5340, stand: null
5149, run: -1, walk: 5340, stand: null
5150, run: -1, walk: 5340, stand: null
5151, run: -1, walk: 5340, stand: null
5152, run: -1, walk: 5340, stand: null
5153, run: -1, walk: 5340, stand: null
5154, run: -1, walk: 5340, stand: null
5155, run: -1, walk: 5340, stand: null
5156, run: -1, walk: 5334, stand: null
5157, run: -1, walk: 5334, stand: null
5158, run: -1, walk: 5334, stand: null
5159, run: -1, walk: 5334, stand: null
5160, run: -1, walk: 5334, stand: null
5161, run: -1, walk: 5334, stand: null
5162, run: -1, walk: 5344, stand: null
5163, run: -1, walk: 5344, stand: null
5164, run: -1, walk: 5334, stand: null
5165, run: -1, walk: 13847, stand: null
5166, run: -1, walk: 5340, stand: null
5167, run: -1, walk: 5340, stand: null
5168, run: -1, walk: 5334, stand: null
